assists,faceoffWinPctg,gameWinningGoals,gamesPlayed,goals,otGoals,penaltyMinutes,playerFirstName,playerId,playerLastName,playerName,playerPositionCode,playerTeamsPlayedFor,plusMinus,points,pointsPerGame,ppGoals,ppPoints,seasonId,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,timeOnIcePerGame
1,0.0,0,17,0,0,6,Nathan,8459181,Dempsey,Nathan Dempsey,D,BOS,-2,1,0.0588,0,0,20062007,0,0,13.7647,0.0,4,597.2941
64,0.5307,4,82,36,1,46,Joe,8451101,Sakic,Joe Sakic,C,COL,2,100,1.2195,16,43,20062007,0,0,25.8048,0.1395,258,1211.256
14,0.4595,2,82,14,0,58,Chad,8462035,Kilger,Chad Kilger,L,TOR,-5,28,0.3414,0,0,20062007,1,1,21.0609,0.0992,141,869.6341
6,0.0,1,62,4,1,67,Rhett,8460517,Warrener,Rhett Warrener,D,CGY,6,10,0.1612,1,1,20062007,1,2,25.1451,0.129,31,1027.6774
8,0.0,1,74,4,0,63,Trevor,8470110,Daley,Trevor Daley,D,DAL,2,12,0.1621,0,2,20062007,0,0,24.0675,0.0588,68,1162.6756
9,0.4615,0,82,2,0,128,Adam,8466216,Mair,Adam Mair,C,BUF,-1,11,0.1341,0,0,20062007,0,0,10.317,0.0273,73,453.1829
0,0.0,0,7,0,0,10,Steven,8470064,Goertzen,Steven Goertzen,R,CBJ,0,0,0.0,0,0,20062007,0,0,8.1428,0.0,1,321.0
1,0.0,0,7,0,0,4,Patrick,8470935,Coulombe,Patrick Coulombe,D,VAN,-6,1,0.1428,0,0,20062007,0,0,15.2857,0.0,11,817.8571
4,0.5227,0,82,9,0,24,Blair,8467361,Betts,Blair Betts,C,NYR,-4,13,0.1585,1,1,20062007,1,1,21.756,0.075,120,841.8902
7,0.4872,0,46,4,0,18,Marc-Antoine,8470615,Pouliot,Marc-Antoine Pouliot,C,EDM,-2,11,0.2391,0,1,20062007,0,0,17.5,0.0547,73,782.8695
28,0.0,1,82,7,0,102,Andrej,8471236,Meszaros,Andrej Meszaros,D,OTT,-15,35,0.4268,0,10,20062007,0,1,27.0853,0.0476,147,1300.8658
0,0.0,0,3,2,0,0,Bryan,8471254,Bickell,Bryan Bickell,L,CHI,1,2,0.6666,0,0,20062007,0,0,15.3333,0.2,10,709.0
0,0.0,0,10,0,0,25,Brandon,8471283,Prust,Brandon Prust,L,CGY,1,0,0.0,0,0,20062007,0,0,9.5,0.0,1,363.2
29,0.5726,7,82,40,0,34,Jason,8467844,Blake,Jason Blake,L,NYI,1,69,0.8414,14,22,20062007,0,0,20.6341,0.1311,305,1088.6341
36,0.453,7,78,27,0,44,David,8467330,Legwand,David Legwand,C,NSH,23,63,0.8076,3,10,20062007,1,3,25.2051,0.1764,153,1101.6282
8,0.2941,1,61,5,0,36,Stanislav,8469458,Chistov,Stanislav Chistov,R,"ANA, BOS",-8,13,0.2131,1,1,20062007,0,0,12.0327,0.102,49,510.3278
46,0.4042,7,78,52,0,68,Ilya,8469454,Kovalchuk,Ilya Kovalchuk,R,ATL,-6,98,1.2564,27,56,20052006,0,1,22.5769,0.1609,323,1342.7948
43,0.3013,6,80,22,1,50,David,8459455,Vyborny,David Vyborny,R,CBJ,-9,65,0.8125,5,32,20052006,2,2,24.125,0.1517,145,1241.4625
8,0.0,0,64,2,0,46,Glen,8452371,Wesley,Glen Wesley,D,CAR,10,10,0.1562,0,0,20052006,0,0,22.9687,0.0714,28,928.2031
50,0.5109,4,78,27,0,58,Mike,8449645,Modano,Mike Modano,C,DAL,23,77,0.9871,12,34,20052006,1,2,24.5897,0.1304,207,1173.9358
0,0.0,0,4,1,0,0,Denis,8462185,Hamel,Denis Hamel,L,OTT,1,1,0.25,0,0,20052006,0,0,13.25,0.1111,9,549.75
31,0.5,2,42,11,0,12,Ziggy,8458540,Palffy,Ziggy Palffy,R,PIT,5,42,1.0,2,11,20052006,0,0,22.6904,0.0982,112,1159.4047
1,0.4878,1,15,1,0,4,Petteri,8471229,Nokelainen,Petteri Nokelainen,C,NYI,-1,2,0.1333,0,0,20052006,0,0,11.8666,0.0769,13,467.2
10,0.24,2,45,8,0,71,Matt,8465951,Cooke,Matt Cooke,L,VAN,-8,18,0.4,0,1,20052006,0,0,20.4,0.1194,67,837.2
6,0.0,0,49,0,0,31,Josh,8470324,Gorges,Josh Gorges,D,SJS,5,6,0.1224,0,1,20052006,0,0,27.5306,0.0,25,1057.9183
42,0.4876,1,70,15,0,75,Doug,8458361,Weight,Doug Weight,C,"STL, CAR",-17,57,0.8142,9,28,20052006,0,1,24.0142,0.0857,175,1244.4857
1,0.409,0,11,1,0,10,Tuomas,8469499,Pihlman,Tuomas Pihlman,L,NJD,-1,2,0.1818,0,0,20052006,0,0,14.2727,0.0714,14,604.1818
6,0.5,0,82,5,0,80,Kirk,8459001,Maltby,Kirk Maltby,L,DET,-9,11,0.1341,0,0,20052006,1,2,20.939,0.0434,115,824.1219
0,0.0,0,1,0,0,2,Stefan,8470674,Ruzicka,Stefan Ruzicka,R,PHI,0,0,0.0,0,0,20052006,0,0,8.0,0.0,1,288.0
21,0.0,2,53,6,1,54,Derek,8464966,Morris,Derek Morris,D,PHX,-7,27,0.5094,4,18,20052006,1,2,27.0188,0.0659,91,1251.6415
0,0.0,0,7,1,0,2,Jonathan,8469807,Ferland,Jonathan Ferland,R,MTL,-2,1,0.1428,0,0,20052006,0,0,9.2857,0.1111,9,397.0
0,0.0,0,2,0,0,14,Paul,8459614,Healey,Paul Healey,R,COL,0,0,0.0,0,0,20052006,0,0,12.5,0.0,0,333.0
0,0.0,0,3,0,0,0,David,8458658,Oliver,David Oliver,R,DAL,-1,0,0.0,0,0,20052006,0,0,11.0,0.0,1,457.0
37,0.5238,5,69,31,1,50,Steve,8460719,Sullivan,Steve Sullivan,L,NSH,2,68,0.9855,13,34,20052006,4,4,24.4202,0.1614,192,1145.6086
18,0.4577,1,81,10,0,36,Trevor,8465189,Letowski,Trevor Letowski,R,CBJ,-2,28,0.3456,1,2,20052006,1,4,22.3086,0.074,135,992.0493
19,0.0,0,47,6,0,34,Kim,8460770,Johnsson,Kim Johnsson,D,PHI,5,25,0.5319,3,13,20052006,0,0,27.9574,0.0618,97,1397.2765
0,0.0,0,4,0,0,9,Raitis,8469120,Ivanans,Raitis Ivanans,L,MTL,-1,0,0.0,0,0,20052006,0,0,4.25,0.0,0,177.75
19,0.5111,6,74,19,1,64,Jeff,8460495,O''Neill,Jeff O''Neill,C,TOR,-19,38,0.5135,14,21,20052006,0,0,17.1621,0.1124,169,758.7432
0,0.0,0,60,1,0,161,John,8467365,Erskine,John Erskine,D,"DAL, NYI",-15,1,0.0166,0,0,20052006,0,0,18.2166,0.0312,32,783.0
7,0.5308,1,32,5,0,16,Pierre,8465003,Dagenais,Pierre Dagenais,R,MTL,-5,12,0.375,2,6,20052006,0,0,12.625,0.0675,74,595.1875
25,0.0,2,44,8,1,58,Ed,8460492,Jovanovski,Ed Jovanovski,D,VAN,-8,33,0.75,6,19,20052006,0,0,30.7727,0.0919,87,1465.6363
50,0.4162,5,80,40,0,44,Teemu,8457981,Selanne,Teemu Selanne,R,ANA,28,90,1.125,18,40,20052006,0,0,21.7,0.1498,267,1067.8
7,0.0,0,79,1,0,30,Radoslav,8466443,Suchy,Radoslav Suchy,D,CBJ,-8,8,0.1012,0,0,20052006,0,1,25.924,0.0303,33,1195.2405
14,0.4789,2,81,8,1,22,Marcel,8469473,Goc,Marcel Goc,C,SJS,-7,22,0.2716,2,4,20052006,0,0,16.9135,0.0833,96,702.4197
0,0.6857,0,8,0,0,2,Pat,8466184,Kavanagh,Pat Kavanagh,R,PHI,-2,0,0.0,0,0,20052006,0,0,8.75,0.0,1,313.875
4,0.0,0,39,0,0,63,Cale,8459002,Hulse,Cale Hulse,D,"CBJ, CGY",-8,4,0.1025,0,0,20052006,0,0,20.3076,0.0,34,917.5641
0,0.0,0,8,0,0,4,Jean-Philippe,8468745,Cote,Jean-Philippe Cote,D,MTL,2,0,0.0,0,0,20052006,0,0,16.25,0.0,2,662.25
0,0.0,0,1,0,0,2,Bryce,8469561,Lampman,Bryce Lampman,D,NYR,-1,0,0.0,0,0,20052006,0,0,18.0,0.0,1,820.0
36,0.0,1,67,10,0,74,Andrei,8467496,Markov,Andrei Markov,D,MTL,13,46,0.6865,6,24,20052006,1,3,26.8208,0.1136,88,1412.8805
2,0.0,0,18,0,0,9,Ryane,8469622,Clowe,Ryane Clowe,L,SJS,-2,2,0.1111,0,0,20052006,0,0,13.5555,0.0,14,579.7777
18,0.4771,1,81,10,0,44,Jason,8466147,Ward,Jason Ward,R,NYR,-4,28,0.3456,0,1,20052006,2,3,19.1111,0.08,125,791.5185
24,0.5214,5,78,25,1,40,Matt,8464989,Cullen,Matt Cullen,C,CAR,4,49,0.6282,8,18,20052006,0,1,21.3076,0.1168,214,986.3076
1,0.0,0,12,1,0,21,Tyler,8467383,Bouck,Tyler Bouck,L,VAN,0,2,0.1666,0,0,20052006,0,0,10.0,0.1666,6,382.3333
18,0.3636,2,77,16,0,56,Rene,8471504,Bourque,Rene Bourque,R,CHI,3,34,0.4415,4,9,20052006,0,0,20.4545,0.0888,180,920.4545
49,0.0,6,73,19,1,116,Bryan,8459462,McCabe,Bryan McCabe,D,TOR,-1,68,0.9315,13,45,20052006,0,4,28.3698,0.0917,207,1697.7397
15,0.0,0,75,5,0,67,Stephane,8462196,Robidas,Stephane Robidas,D,DAL,15,20,0.2666,1,3,20052006,1,1,21.1866,0.0526,95,1018.96
1,0.0,0,5,0,0,2,Boyd,8465028,Kane,Boyd Kane,L,WSH,1,1,0.2,0,0,20052006,0,0,5.6,0.0,1,244.4
0,0.0,0,1,0,0,0,Alexandre,8468086,Giroux,Alexandre Giroux,L,NYR,-1,0,0.0,0,0,20052006,0,0,3.0,0.0,0,170.0
2,0.5299,0,10,1,0,4,Kris,8467880,Beech,Kris Beech,C,"NSH, WSH",1,3,0.3,0,1,20052006,0,0,16.4,0.0833,12,722.0
22,0.3953,2,58,12,2,12,Sami,8462114,Kapanen,Sami Kapanen,R,PHI,-9,34,0.5862,3,11,20052006,4,4,24.7413,0.0975,123,1084.2068
27,0.2413,3,75,18,0,42,Alexander,8470257,Steen,Alexander Steen,L,TOR,-9,45,0.6,9,19,20052006,1,1,22.6933,0.1022,176,1057.4133
3,1.0,2,43,4,0,22,Jaroslav,8467535,Svoboda,Jaroslav Svoboda,L,DAL,-3,7,0.1627,0,0,20052006,0,0,10.2325,0.1212,33,423.9069
27,0.5,2,70,13,0,115,Bill,8456464,Guerin,Bill Guerin,R,DAL,0,40,0.5714,3,17,20052006,0,0,20.0428,0.0619,210,985.4285
0,0.0,0,14,1,0,44,Josh,8469844,Gratton,Josh Gratton,L,"PHI, PHX",-3,1,0.0714,0,0,20052006,0,0,11.7857,0.0588,17,441.2857
6,0.2428,0,41,4,0,40,Jean-Pierre,8468443,Vigier,Jean-Pierre Vigier,R,ATL,-4,10,0.2439,1,2,20052006,1,2,21.2926,0.0754,53,861.2195
24,0.4166,3,82,17,0,80,Martin,8447091,Gelinas,Martin Gelinas,L,FLA,27,41,0.5,4,5,20052006,0,0,21.939,0.0913,186,958.9146
10,0.3076,0,82,10,0,16,Jay,8459454,Pandolfo,Jay Pandolfo,L,NJD,2,20,0.2439,0,1,20052006,0,0,25.5243,0.0862,116,1082.5243
13,0.0,1,63,3,0,86,Janne,8459458,Niinimaa,Janne Niinimaa,D,"NYI, DAL",-12,16,0.2539,1,6,20052006,1,1,25.9206,0.0612,49,1186.3492
1,0.4761,0,4,0,0,2,Valtteri,8470047,Filppula,Valtteri Filppula,C,DET,1,1,0.25,0,0,20052006,0,0,11.0,0.0,1,439.25
18,1.0,1,76,6,0,116,Jim,8468213,Vandermeer,Jim Vandermeer,D,CHI,-2,24,0.3157,2,2,20052006,0,0,25.8289,0.0645,93,1306.8026
9,0.0,0,65,1,0,71,Luke,8450824,Richardson,Luke Richardson,D,"CBJ, TOR",-19,10,0.1538,0,1,20052006,0,0,22.2,0.025,40,984.1076
0,0.0,0,7,0,0,0,Jean-Francois,8470661,Jacques,Jean-Francois Jacques,L,EDM,-3,0,0.0,0,0,20052006,0,0,9.5714,0.0,8,402.5714
0,1.0,0,47,0,0,91,Cam,8470123,Janssen,Cam Janssen,R,NJD,-3,0,0.0,0,0,20052006,0,0,7.5106,0.0,10,283.6595
0,0.6363,0,16,0,0,52,Kevin,8468153,Colley,Kevin Colley,R,NYI,-2,0,0.0,0,0,20052006,0,0,8.125,0.0,4,284.25
39,0.4253,3,63,16,0,28,Tim,8467878,Connolly,Tim Connolly,C,BUF,5,55,0.873,7,23,20052006,0,3,22.4444,0.1616,99,1080.2857
6,0.5,1,41,1,0,54,Bob,8455666,Boughner,Bob Boughner,D,COL,2,7,0.1707,0,1,20052006,0,0,11.4634,0.0666,15,434.9512
6,0.4471,0,71,4,0,40,Tom,8446830,Fitzgerald,Tom Fitzgerald,R,BOS,-10,10,0.1408,0,0,20052006,0,1,14.6478,0.08,50,567.2112
2,0.0,0,5,1,0,10,Andy,8466995,Roach,Andy Roach,D,STL,0,3,0.6,1,3,20052006,0,0,19.0,0.5,2,860.4
0,0.0,0,2,0,0,0,Nathan,8470418,Robinson,Nathan Robinson,L,BOS,0,0,0.0,0,0,20052006,0,0,5.0,0.0,1,212.0
13,0.3636,1,53,12,0,45,Tomas,8469568,Surovy,Tomas Surovy,L,PIT,-13,25,0.4716,3,8,20052006,0,0,18.5283,0.1121,107,815.2075
9,0.2857,0,21,6,0,14,Steve,8458572,Konowalchuk,Steve Konowalchuk,L,COL,5,15,0.7142,1,3,20052006,2,3,24.3333,0.1538,39,993.0952
17,0.0,3,76,8,0,144,Andy,8467304,Sutton,Andy Sutton,D,ATL,13,25,0.3289,2,2,20052006,1,2,28.7368,0.093,86,1264.9342
3,0.0,1,32,6,0,45,Eric,8466142,Brewer,Eric Brewer,D,STL,-17,9,0.2812,1,3,20052006,0,0,27.4062,0.0937,64,1408.2812
7,0.4888,0,59,6,0,22,Dan,8470639,Fritsche,Dan Fritsche,C,CBJ,-14,13,0.2203,0,0,20052006,0,0,14.0847,0.0645,93,616.9322
12,0.5454,1,72,4,0,32,Brent,8470613,Burns,Brent Burns,D,MIN,-7,16,0.2222,1,4,20052006,0,1,20.6944,0.0547,73,847.0694
0,0.0,0,6,0,0,0,Francis,8466212,Lessard,Francis Lessard,R,ATL,-2,0,0.0,0,0,20052006,0,0,4.3333,0.0,0,153.0
13,0.4674,2,82,10,0,79,Ryan,8470616,Kesler,Ryan Kesler,C,VAN,1,23,0.2804,1,2,20052006,0,1,20.6463,0.084,119,842.9878
0,0.0,0,9,0,0,0,Steve,8471360,Regier,Steve Regier,L,NYI,-1,0,0.0,0,0,20052006,0,0,9.7777,0.0,4,362.2222
23,0.4768,0,72,13,0,10,Steve,8459284,Rucchin,Steve Rucchin,C,NYR,6,36,0.5,4,16,20052006,1,1,21.6805,0.1171,111,959.5555
12,0.544,1,82,10,0,79,Travis,8456430,Green,Travis Green,C,BOS,-2,22,0.2682,0,0,20052006,2,3,22.6463,0.0847,118,903.9024
1,1.0,0,19,0,0,21,Brad,8468515,Winchester,Brad Winchester,L,EDM,-2,1,0.0526,0,0,20052006,0,0,9.5263,0.0,19,365.1052
10,0.4418,0,31,3,0,19,Matt,8470244,Ellison,Matt Ellison,R,"CHI, PHI",-2,13,0.4193,1,5,20052006,0,0,18.6129,0.0612,49,804.5483
17,0.4829,5,72,14,1,46,Patrick,8469544,Sharp,Patrick Sharp,L,"PHI, CHI",5,31,0.4305,1,5,20052006,1,1,19.1944,0.0972,144,821.25
0,0.0,0,1,1,0,0,Bruno,8467558,St. Jacques,Bruno St. Jacques,D,ANA,1,1,1.0,0,0,20052006,0,0,19.0,0.5,2,833.0
9,0.0,0,48,2,0,28,Mark,8468309,Streit,Mark Streit,D,MTL,-6,11,0.2291,2,8,20052006,0,0,17.7291,0.0384,52,875.5208
0,0.0,0,5,0,0,2,Ole-Kristian,8470170,Tollefsen,Ole-Kristian Tollefsen,D,CBJ,-2,0,0.0,0,0,20052006,0,0,23.2,0.0,3,978.0
15,0.0,2,82,9,1,62,Zbynek,8469760,Michalek,Zbynek Michalek,D,PHX,4,24,0.2926,5,10,20052006,0,1,27.5975,0.0857,105,1369.8414
4,0.25,0,16,2,0,8,Eric,8460588,Nickulas,Eric Nickulas,R,BOS,2,6,0.375,0,0,20052006,0,0,12.3125,0.1428,14,488.125
17,0.5649,3,82,14,0,106,Martin,8458524,Lapointe,Martin Lapointe,R,CHI,-30,31,0.378,6,10,20052006,0,0,19.8048,0.1037,135,885.817
15,0.4285,6,80,26,1,44,Ruslan,8468172,Fedotenko,Ruslan Fedotenko,L,TBL,-4,41,0.5125,4,7,20052006,0,0,19.725,0.1585,164,920.725
42,0.5029,3,72,20,1,72,Robert,8456966,Lang,Robert Lang,C,DET,17,62,0.8611,8,24,20052006,0,0,21.8055,0.1169,171,974.8472
24,0.459,1,62,2,0,59,Dallas,8456106,Drake,Dallas Drake,R,STL,-13,26,0.4193,1,5,20052006,0,2,24.629,0.0227,88,1015.0645
24,0.4589,3,82,21,1,116,Ian,8459094,Laperriere,Ian Laperriere,R,COL,3,45,0.5487,1,1,20052006,1,2,25.439,0.1578,133,1029.7195
6,0.1818,1,41,6,0,33,Taylor,8467881,Pyatt,Taylor Pyatt,L,BUF,-1,12,0.2926,0,2,20052006,0,0,14.9756,0.0967,62,674.4878
12,0.52,1,74,7,0,72,Matt,8465059,Bradley,Matt Bradley,R,WSH,-8,19,0.2567,0,0,20052006,0,1,18.4189,0.0804,87,755.6486
22,0.4666,2,69,19,0,71,Chris,8470543,Kunitz,Chris Kunitz,L,"ATL, ANA",16,41,0.5942,5,10,20052006,1,1,20.1014,0.1275,149,833.5797
0,0.5686,0,6,2,0,0,Jarkko,8470282,Immonen,Jarkko Immonen,C,NYR,-1,2,0.3333,1,1,20052006,0,0,13.6666,0.25,8,615.0
0,0.0,0,10,1,0,38,Scott,8465016,Parker,Scott Parker,R,SJS,3,1,0.1,0,0,20052006,0,0,9.0,0.1666,6,338.5
1,0.4782,0,4,1,0,0,Steve,8460484,Martins,Steve Martins,C,OTT,2,2,0.5,0,0,20052006,0,0,10.25,0.1666,6,470.0
0,0.0,0,1,0,0,2,Stephen,8467360,Peat,Stephen Peat,R,WSH,-2,0,0.0,0,0,20052006,0,0,8.0,0.0,2,287.0
11,0.4482,0,33,5,0,36,Scott,8459547,Walker,Scott Walker,R,NSH,2,16,0.4848,1,4,20052006,0,0,23.3636,0.0877,57,1042.8484
5,0.0,0,33,1,0,38,Adrian,8459053,Aucoin,Adrian Aucoin,D,CHI,-13,6,0.1818,1,5,20052006,0,0,26.303,0.0169,59,1377.7878
31,0.5321,2,82,35,0,54,Miroslav,8459534,Satan,Miroslav Satan,R,NYI,-8,66,0.8048,17,27,20052006,0,1,22.878,0.1383,253,1150.0609
12,0.2,2,57,18,0,22,Jason,8469506,Pominville,Jason Pominville,R,BUF,-4,30,0.5263,10,15,20052006,2,2,18.1578,0.1451,124,847.228
29,0.2,3,38,16,0,20,Patrik,8460542,Elias,Patrik Elias,C,NJD,11,45,1.1842,6,21,20052006,0,0,22.4736,0.1126,142,1114.0526
3,0.0,0,55,0,0,109,Wade,8460502,Belak,Wade Belak,R,TOR,-13,3,0.0545,0,0,20052006,0,0,13.7272,0.0,16,599.2363
55,0.4255,4,82,45,0,81,Eric,8470595,Staal,Eric Staal,C,CAR,-8,100,1.2195,19,40,20052006,4,4,25.1951,0.1612,279,1178.6585
14,0.4913,3,76,12,1,30,Alyn,8462105,McCauley,Alyn McCauley,C,SJS,-3,26,0.3421,4,5,20052006,2,5,20.2631,0.1142,105,854.1052
30,0.3703,2,82,20,0,40,Peter,8462093,Schaefer,Peter Schaefer,L,OTT,16,50,0.6097,4,10,20052006,4,5,20.4268,0.1459,137,949.3048
16,0.0,1,67,8,0,83,Dennis,8469770,Wideman,Dennis Wideman,D,STL,-31,24,0.3582,5,14,20052006,1,1,25.1791,0.0533,150,1301.0895
4,0.4751,0,71,2,0,26,Serge,8466421,Payer,Serge Payer,C,FLA,-7,6,0.0845,0,0,20052006,0,0,14.3943,0.0285,70,593.014
7,1.0,0,54,5,0,93,Nick,8466145,Boynton,Nick Boynton,D,BOS,-7,12,0.2222,1,1,20052006,1,2,26.7962,0.0561,89,1238.8703
23,0.0,1,64,7,0,52,Ric,8464959,Jackman,Ric Jackman,D,"PIT, FLA",-20,30,0.4687,3,13,20052006,0,1,24.4687,0.0583,120,1040.9218
33,0.0,3,76,5,1,96,Pavel,8465210,Kubina,Pavel Kubina,D,TBL,-12,38,0.5,4,26,20052006,0,2,26.6184,0.0322,155,1344.8815
12,0.5008,2,76,11,0,113,Steve,8464994,Begin,Steve Begin,L,MTL,9,23,0.3026,1,2,20052006,2,4,19.8289,0.082,134,858.5
0,0.0,0,1,0,0,0,Cam,8471216,Barker,Cam Barker,D,CHI,0,0,0.0,0,0,20052006,0,0,15.0,0.0,1,662.0
12,0.0,0,79,2,0,43,Nick,8468513,Schultz,Nick Schultz,D,MIN,2,14,0.1772,0,0,20052006,0,1,25.9493,0.0444,45,1077.7468
27,0.0,1,80,9,0,56,Brett,8465122,Clark,Brett Clark,D,COL,3,36,0.45,4,14,20052006,0,1,30.125,0.0608,148,1178.975
8,1.0,0,75,0,0,56,Aki,8462034,Berg,Aki Berg,D,TOR,-5,8,0.1066,0,0,20052006,0,1,21.92,0.0,42,957.84
25,0.0,3,82,5,0,90,Michal,8465058,Rozsival,Michal Rozsival,D,NYR,35,30,0.3658,3,11,20052006,0,1,28.5487,0.0434,115,1347.0853
0,0.0,0,9,0,0,9,Guillaume,8468707,Lefebvre,Guillaume Lefebvre,L,PIT,-3,0,0.0,0,0,20052006,0,0,17.1111,0.0,3,740.8888
28,0.4795,1,70,18,0,57,Derek,8469485,Roy,Derek Roy,C,BUF,1,46,0.6571,5,15,20052006,1,1,20.2,0.1192,151,1021.7142
1,0.0,0,11,0,0,4,Gregory,8469805,Jacina,Gregory Jacina,C,FLA,-1,1,0.0909,0,0,20052006,0,0,8.5454,0.0,10,350.3636
4,0.0,0,37,1,0,24,Kurt,8468568,Sauer,Kurt Sauer,D,COL,5,5,0.1351,0,0,20052006,0,0,19.7567,0.0526,19,767.8378
44,0.0,3,80,12,1,74,Chris,8459424,Pronger,Chris Pronger,D,EDM,2,56,0.7,10,42,20052006,0,0,30.725,0.0774,155,1679.4
33,0.0,3,58,13,3,78,Joni,8470137,Pitkanen,Joni Pitkanen,D,PHI,22,46,0.7931,5,19,20052006,0,1,27.8275,0.1101,118,1422.7758
16,0.0,0,55,2,0,54,Dmitri,8467354,Kalinin,Dmitri Kalinin,D,BUF,14,18,0.3272,0,5,20052006,0,0,20.909,0.0425,47,1005.4727
0,0.5068,0,23,1,0,4,Michael,8467937,Zigomanis,Michael Zigomanis,C,"CAR, STL",1,1,0.0434,0,0,20052006,0,0,13.6086,0.0588,17,556.0869
4,0.0,0,46,1,0,26,Bryce,8460626,Salvador,Bryce Salvador,D,STL,-24,5,0.1086,0,1,20052006,0,1,25.0869,0.0434,23,1187.7391
1,0.0,0,10,2,0,2,Anthony,8470618,Stewart,Anthony Stewart,R,FLA,2,3,0.3,1,1,20052006,0,0,9.0,0.125,16,432.9
23,0.4166,1,46,5,0,12,Alexandre,8459423,Daigle,Alexandre Daigle,R,MIN,-6,28,0.6086,2,13,20052006,0,0,19.2826,0.0847,59,779.6956
1,0.4078,0,19,1,0,6,Jeremy,8470651,Colliton,Jeremy Colliton,C,NYI,2,2,0.1052,0,0,20052006,0,0,9.8421,0.1111,9,378.421
22,0.474,0,78,15,0,32,Dean,8458536,McAmmond,Dean McAmmond,C,STL,-25,37,0.4743,4,14,20052006,0,0,21.7051,0.1293,116,962.3846
25,0.3762,2,81,28,0,48,Joffrey,8470207,Lupul,Joffrey Lupul,L,ANA,-13,53,0.6543,12,23,20052006,2,2,21.4197,0.0945,296,997.9259
9,0.5432,1,66,5,0,54,Jerred,8468162,Smithson,Jerred Smithson,C,NSH,9,14,0.2121,0,0,20052006,0,1,19.2121,0.1,50,710.1666
16,0.0,0,75,1,0,82,Toni,8465042,Lydman,Toni Lydman,D,BUF,9,17,0.2266,0,3,20052006,0,0,26.9733,0.0147,68,1298.2266
6,0.1666,0,13,2,0,8,Jeff,8470373,Hamilton,Jeff Hamilton,C,NYI,0,8,0.6153,1,5,20052006,0,0,13.8461,0.0689,29,632.7692
18,0.5369,3,63,15,0,112,Dave,8460533,Scatchard,Dave Scatchard,C,"BOS, PHX",-13,33,0.5238,5,16,20052006,0,1,23.0634,0.1239,121,917.6984
23,0.5,4,54,31,0,51,Rick,8470041,Nash,Rick Nash,R,CBJ,5,54,1.0,11,19,20052006,0,0,21.3888,0.1823,170,1095.7592
0,0.0,0,5,0,0,2,Jon,8468584,Disalvatore,Jon Disalvatore,R,STL,-1,0,0.0,0,0,20052006,0,0,13.0,0.0,3,507.4
30,0.0,0,77,5,0,59,Brian,8468427,Pothier,Brian Pothier,D,OTT,29,35,0.4545,3,17,20052006,0,0,20.1948,0.0375,133,1006.1168
0,0.0,0,8,0,0,10,Sven,8460548,Butenschon,Sven Butenschon,D,VAN,1,0,0.0,0,0,20052006,0,0,20.375,0.0,4,844.75
22,0.5028,3,68,22,0,64,Mike,8467370,Fisher,Mike Fisher,C,OTT,23,44,0.647,2,9,20052006,4,7,21.7205,0.1466,150,1029.0441
3,0.0,1,12,3,0,14,Matt,8470640,Carle,Matt Carle,D,SJS,-2,6,0.5,2,4,20052006,0,0,21.75,0.2727,11,967.3333
16,0.0,1,78,5,0,46,Martin,8467343,Skoula,Martin Skoula,D,"DAL, MIN",6,21,0.2692,3,13,20052006,0,0,23.7435,0.0543,92,1148.8333
2,0.0,0,4,1,0,0,Jamie,8458546,Pushor,Jamie Pushor,D,CBJ,1,3,0.75,0,0,20052006,0,0,22.0,0.5,2,1092.5
1,0.0,0,8,1,0,4,Thomas,8469919,Pock,Thomas Pock,D,NYR,-3,2,0.25,0,0,20052006,0,0,21.375,0.0666,15,910.25
39,0.8,1,79,11,0,74,Kimmo,8459670,Timonen,Kimmo Timonen,D,NSH,-3,50,0.6329,8,38,20052006,0,1,27.405,0.0705,156,1346.4177
68,0.5023,0,82,23,0,32,Brad,8467389,Richards,Brad Richards,C,TBL,0,91,1.1097,7,46,20052006,4,5,24.9024,0.0815,282,1365.1341
96,0.5127,6,81,29,1,61,Joe,8466138,Thornton,Joe Thornton,C,"BOS, SJS",31,125,1.5432,11,51,20052006,0,2,26.0,0.1487,195,1280.1975
0,0.5,0,5,0,0,2,Aaron,8459010,Gavey,Aaron Gavey,C,ANA,0,0,0.0,0,0,20052006,0,0,6.6,0.0,2,243.2
23,0.5073,1,77,11,0,28,Marty,8464967,Reasoner,Marty Reasoner,C,"EDM, BOS",-14,34,0.4415,6,13,20052006,0,0,17.3766,0.1078,102,800.4805
13,0.5165,0,78,5,0,40,Jim,8456100,Dowd,Jim Dowd,C,"CHI, COL",-11,18,0.2307,0,0,20052006,1,1,19.8205,0.0746,67,754.1923
15,0.5194,1,80,9,0,97,Mark,8466343,Smith,Mark Smith,C,SJS,3,24,0.3,2,5,20052006,1,2,17.6125,0.09,100,723.125
25,0.44,1,57,14,0,22,Ryan,8470612,Getzlaf,Ryan Getzlaf,C,ANA,6,39,0.6842,10,24,20052006,0,0,16.2631,0.1206,116,754.6315
2,0.0,0,27,2,0,38,Alexei,8467909,Semenov,Alexei Semenov,D,"EDM, FLA",-4,4,0.1481,1,1,20052006,0,0,17.5185,0.125,16,710.8148
